id,title,start,end,timezone,category,rank,local_rank,location
nnuFpcLwNcyhc5vMGS,dueliing pianos,5/01/2020 0:00,5/01/2020 0:00,America/Los_Angeles,concerts,17,30,"[-122.331978, 47.59954]"
No2DPbDnrqEecwHB7o,"Male Strippers UNLEASHED Male Revue Seattle, WA 8-10 PM",1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,performing-arts,11,22,"[-122.335572, 47.610004]"
No6WgkJUgBMgbquHbB,THE BATTLE OF ALGIERS,11/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
nocoCsPjx6cK9RSs3c,Line Dancing for Fun and Exercie,7/11/2019 0:00,7/11/2019 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799255]"
NoqfGmPoMWLxBQZndg,BACH'S WACHET AUF & MAGNIFICAT,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,concerts,16,41,"[-122.203586, 47.576936]"
noZnckNQbRFsUExRsJ,Ellen Adams,17/12/2019 0:00,17/12/2019 0:00,America/Los_Angeles,concerts,28,44,"[-122.342525, 47.649866]"
npB3VtNFDzXZt6yxnm,UNCUT GEMS,27/12/2019 0:00,27/12/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
nPbG69onoW98BX4y7G,Zion I,17/01/2020 0:00,17/01/2020 0:00,America/Los_Angeles,concerts,42,58,"[-122.353848, 47.65237]"
npLFmCBw7FKHVEBRmH,Homebase: Designing Kick-Ass Marketing Materials,14/11/2019 0:00,14/11/2019 0:00,America/Los_Angeles,community,22,33,"[-122.34197, 47.62218]"
nQcZ4ZM3s8MVWvGEty,Rosencrantz & Guildenstern Are Dead,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,performing-arts,31,63,"[-122.509488, 47.66501]"
NqeWk8ZTuZ6WzTWRZF,Peelander-Z,4/11/2019 0:00,4/11/2019 0:00,America/Los_Angeles,concerts,48,59,"[-122.329373, 47.618633]"
nqGS7cWiQ3VBUayoFE,"The Love Markets at Jewelbox, Friday Nov 22 at 7:00 PM",23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,concerts,28,39,"[-122.346238, 47.614653]"
NQLNgbLc4Vi8hdkVb2,Doll Parts (21+ Event),11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,concerts,34,50,"[-122.36539, 47.661338]"
NQShrNDJrKSQ7EjtGh,High Friday,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,concerts,38,54,"[-122.351738, 47.651491]"
nqwijZLGaYghHsJLj8,ConFunkShun,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,concerts,41,51,"[-122.33934, 47.614743]"
nqYebBZecH4Abb7Z7M,ROMAN HOLIDAY,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,community,16,31,"[-122.305104, 47.613285]"
nqYFJ59mJHy5KWkWen,Bryan & Katie Torwalt,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,concerts,24,49,"[-122.276, 47.3011]"
nQYJHM7AHev7qpsFvd,Mark O'Connor,2/12/2019 0:00,2/12/2019 0:00,America/Los_Angeles,concerts,48,69,"[-122.208177, 47.978749]"
NR4pRn9xqGsUvKq8Sp,Hillstomp,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,concerts,42,60,"[-122.382645, 47.66577]"
NrHPZVUuUPMTLbNuw5,Tai Chi for Health - Osteoporosis,23/01/2020 0:00,23/01/2020 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
nrJrAMzc9yTCvh5nxB,Wynonna,25/01/2020 0:00,25/01/2020 0:00,America/Los_Angeles,concerts,50,83,"[-122.570794, 47.712259]"
nrp6LBm5LuRsfURUMw,The Thunderdome,31/01/2020 0:00,2/02/2020 0:00,America/Los_Angeles,festivals,66,88,"[-122.4267, 47.2368]"
nRT7FqrJPBoFTxQ2s2,Blind Boys of Alabama,27/12/2019 0:00,27/12/2019 0:00,America/Los_Angeles,concerts,41,51,"[-122.33934, 47.614743]"
nRukUjRSSYZ8ApcuVN,Fiddler On The Roof,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
NRUuZqCdTMsEjQHvfw,"Excluded, Inside the Lines",5/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,community,17,32,"[-122.322813, 47.598225]"
nrVmBV6yRn7mwLxwb2,Annual Codfish Dinner and Auction 2019,11/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,community,11,27,"[-122.386817, 47.66989]"
Ns3z6CgkBZApsbwREv,THE DRIVER,31/01/2020 0:00,31/01/2020 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ns7YD6ZFKh6kxsj7qf,Holiday Pop-Up Market,15/12/2019 0:00,16/12/2019 0:00,America/Los_Angeles,performing-arts,22,31,"[-122.30953, 47.66126]"
NSPNaNoBSwJQCif8JA,Whitney Monge,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,concerts,11,27,"[-122.440862, 47.258045]"
NspNdXqHUHy7Vu4anF,A Christmas Carol,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,performing-arts,16,46,"[-121.830821, 47.514065]"
nSs3qQh7Vhba3ELmLk,Budget Committee,13/11/2019 0:00,13/11/2019 0:00,America/Los_Angeles,conferences,17,27,"[-122.347786, 47.6112]"
nT2RQrAHxBrLVUPzLv,Children's Story Time,12/12/2019 0:00,12/12/2019 0:00,America/Los_Angeles,community,17,34,"[-122.401436, 47.645323]"
nTg6jXhYJireMzvpLn,Tech Help,10/01/2020 0:00,10/01/2020 0:00,America/Los_Angeles,community,17,35,"[-122.311368, 47.577981]"
NTPhk3u8byAvaKMQGn,"Chrome Lakes, Brackets, Tiger Rider, and Blade Palace",11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,concerts,30,42,"[-122.32953, 47.622924]"
NtPtKaVEk63W9D8X3f,Art @ Echo Echo Gallery,11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,performing-arts,11,28,"[-122.355719, 47.691608]"
NTpZu62p2GuWYtLfWn,Seattle Data Analytics Lunch and Learn,5/11/2019 0:00,5/11/2019 0:00,America/Los_Angeles,community,11,23,"[-122.337424, 47.623017]"
NTR6v3u46jyAoMtkJS,Nibbled: A Zombie Musical BLUE CAST,8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,concerts,16,40,"[-122.293915, 47.193307]"
ntRMzZKSK4MGvZRkaS,Saskatoon Blades vs Seattle Thunderbirds,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,sports,63,84,"[-122.23986, 47.38702]"
nTrQkkL7AsiXF2VCdD,"""When Dr. Seuss Meets Charlie Brown -- A Family Concert""",24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,concerts,16,41,"[-122.203586, 47.576936]"
NtTUXCm7Kh9KzcUkmD,"RivetSkull, Lorpan, and Oceans Fade",15/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,concerts,36,52,"[-122.385989, 47.668113]"
nU9ZZArjdFomp8o4US,New Class! Wine Glass Painting Party Workshop at 19th Hole Bar and Grill,13/12/2019 0:00,13/12/2019 0:00,America/Los_Angeles,community,17,46,"[-122.708223, 47.595971]"
NuAHGERKyPhxxyRvbA,Joey Largent: Selected Drift in Dream Stasis,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,concerts,34,48,"[-122.331122, 47.664099]"
nUc8ZFRAdXGodRqvK2,Center on Contemporary Art (CoCA) and CARAVAN present GLOBAL CITIZEN,3/01/2020 0:00,3/01/2020 0:00,America/Los_Angeles,performing-arts,11,24,"[-122.330004, 47.601155]"
nUfEBtqxyLZT3A3h9A,"Herobust  with Carbin, INF1N1TE",18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,concerts,54,71,"[-122.333692, 47.587935]"
nUfzDFDAWaw4VFkgMD,Transgender Day of Remembrance (Bainbridge Island),23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,performing-arts,16,43,"[-122.514502, 47.625138]"
NUiKfYeE2ypfqzG2BB,SANTA SANGRE,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
NumW2Gdveaa2KuBzEv,The Lasses on Vashon Island,6/11/2019 0:00,6/11/2019 0:00,America/Los_Angeles,concerts,21,59,"[-122.49273, 47.46715]"
nUnCnTvWszzLLzrzXg,Pierre Leguillon: Arbus Bonus,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
nuSoWMAXmKPY6tbdeM,Seattle Data Analytics Lunch and Learn,6/11/2019 0:00,6/11/2019 0:00,America/Los_Angeles,community,11,23,"[-122.337424, 47.623017]"
nuuyxwT227V6xqQe3B,Free Holiday Concert,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,performing-arts,17,44,"[-122.628331, 47.531512]"
NuvLvK5AJu834aaTo8,Drop-In Assistive Technology Open Lab,16/12/2019 0:00,16/12/2019 0:00,America/Los_Angeles,community,17,28,"[-122.332501, 47.606701]"
nuyHyibhccTyjNH6sk,Life Wide Angle/Close Up,16/12/2019 0:00,17/12/2019 0:00,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
NveEf8sbewjWKtJBzy,BEND5: The Vaudeville Show,5/01/2020 0:00,5/01/2020 0:00,America/Los_Angeles,performing-arts,16,39,"[-122.361887, 47.77889]"
NViKdsEnWtnSNj326c,Queer Health Care Professionals' Mixer,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,community,16,35,"[-122.239476, 47.895481]"
NVMTY9uhh8uBqZdXwg,BEND5: The Vaudeville Show,4/01/2020 0:00,4/01/2020 0:00,America/Los_Angeles,performing-arts,16,39,"[-122.361887, 47.77889]"
nVpDqkJEXwN9kfELjX,Wade Walthall's The Nutcracker,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.210951, 47.481614]"
nw4pMpeARrDnBhuxDg,The UWU Tour: jstn & NESZLO,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
NWDpdJAHtMEb5R3nqK,"Dragged Under, Within Sight, and Nova Fracture",16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,concerts,43,53,"[-122.339477, 47.609236]"
NwecmKjiuZHwvgArhM,"Hari Kondabolu's New Material Nights in Seattle on Nov 17 & 18, 7pm and 9pm",19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,performing-arts,16,29,"[-122.308682, 47.613176]"
NWfc2fmPjCYv2pMAzs,Toddler Time,18/12/2019 0:00,18/12/2019 0:00,America/Los_Angeles,community,21,43,"[-122.360762, 47.481504]"
nwGMhd9DuaeJcpjvwp,Company,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,concerts,16,27,"[-122.334844, 47.617852]"
nwiaVD9SNZXGg3byAF,Pierre Leguillon: Arbus Bonus,20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
NwpLLCuXu2njWx6jvC,"SILENT NIGHT, DEADLY NIGHT",20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
NwPUXuvwKeaEzYkbup,Intermediate English Class - For Immigrants/Refugees Only,12/11/2019 0:00,12/11/2019 0:00,America/Los_Angeles,community,17,28,"[-122.332501, 47.606701]"
NWTmXvzr9e5r4WvbF5,Family TinkerLab,28/01/2020 0:00,28/01/2020 0:00,America/Los_Angeles,community,17,45,"[-122.520547, 47.635245]"
nWVbKie2FSRMg8zqAV,JazzED Family Jazz Holiday Party,12/12/2019 0:00,12/12/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
nwvDRLDHLpvSfq7xC2,Haute Sauce,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
nxTnagF7Et3paekfK5,Osatia,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,concerts,48,59,"[-122.329373, 47.618633]"
NXV7hgdow5fE9yDk8b,LATE SHOW â€“ Dave and Nova: Silent Film Scores,13/01/2020 0:00,13/01/2020 0:00,America/Los_Angeles,performing-arts,36,55,"[-122.284342, 47.556917]"
nxy7sabNUHBpC3ba7K,Ensiferum,26/11/2019 0:00,26/11/2019 0:00,America/Los_Angeles,concerts,48,59,"[-122.329373, 47.618633]"
nY4iKttrzDaEPR4J98,"""Eamon Ra"" Album Release Show",9/12/2019 0:00,9/12/2019 0:00,America/Los_Angeles,concerts,17,33,"[-122.38716, 47.66846]"
nY6PsbZJNUfGXzWnR5,A Charlie Brown Christmas,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.5324, 47.255277]"
ny852h9M9GKRhPVFZL,Preschool Storytime,15/01/2020 0:00,15/01/2020 0:00,America/Los_Angeles,community,17,45,"[-122.520547, 47.635245]"
ny97AbMwvqbzBBoyNw,Tai Chi for Life - Beginners,9/01/2020 0:00,10/01/2020 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
NYj9te24x7te5yfUDP,Recent Acquisitions: Toyin Ojih Odutola,6/11/2019 0:00,6/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
nYtWUMhiEHo4wS6QTN,FREE Technology Tutorial for Seniors,12/12/2019 0:00,12/12/2019 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799255]"
nyX4Hr4QgzMAQB5FqY,EveryLeaf,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,concerts,38,51,"[-122.334379, 47.600762]"
nyZa5jNiFBfHJjhSYq,Pop Secret,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
NyZatNyiMaQpmdSMHo,Exhibition Opening: Lure,22/11/2019 0:00,22/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
nz8bpDsvvAoGoypn7r,Speakeasy,17/01/2020 0:00,17/01/2020 0:00,America/Los_Angeles,concerts,36,52,"[-122.385989, 47.668113]"
nZ95uf4crHgXwMncVc,Internal Bleeding,21/01/2020 0:00,21/01/2020 0:00,America/Los_Angeles,concerts,48,59,"[-122.329373, 47.618633]"
nzakZaFATG3Dy8pUxP,EveryLeaf,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,concerts,34,60,"[-122.09393, 47.911138]"
nzHTcTomGq3Us6FWVs,National Geographic Live - Pursuit of the Black Panther,15/01/2020 0:00,15/01/2020 0:00,America/Los_Angeles,performing-arts,33,43,"[-122.33697, 47.608084]"
NZpxr3dVidSFKNKNHA,Seattle University Redhawks Women's Basketball vs Chicago State Cougars Women's Basketball,4/01/2020 0:00,4/01/2020 0:00,America/Los_Angeles,sports,50,64,"[-122.31344, 47.60751]"
NZqHDFMP7s7qkib4Uk,Citizenship Class,11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,community,17,28,"[-122.332501, 47.606701]"
NzRdAhFTytMrMZaXWM,Dance Yourself Clean,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,concerts,45,56,"[-122.314422, 47.613694]"
NzYFpdUz23CosQyJwN,Battle at the Boat (21+ Event),18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,sports,53,77,"[-122.403068, 47.237509]"
o2Qt7KT9DsUEEywrVu,Seattle Symphony,5/01/2020 0:00,5/01/2020 0:00,America/Los_Angeles,concerts,58,68,"[-122.33697, 47.608084]"
o3aV3wyLu3mZan68T5,The Magic of the Artful Gift,13/12/2019 0:00,14/12/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.37826, 47.811086]"
o3PXqJxDzW3gD82Gk4,Blue Note 80,22/11/2019 0:00,22/11/2019 0:00,America/Los_Angeles,concerts,53,63,"[-122.341283, 47.611715]"
o42GtaSkNypUeCDF3Q,"Adra Boo, Mirrorgloss, and Bess & Amber",1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,concerts,30,42,"[-122.32953, 47.622924]"
o4b8Q9c2SJXBkY9U7r,Broncho,18/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,concerts,45,55,"[-122.31962, 47.613938]"
o4GGWYF46fwNKDqhL7,Hirelive Seattle Job Fair,12/12/2019 0:00,12/12/2019 0:00,America/Los_Angeles,expos,82,100,"[-122.26058, 47.454137]"
o4mZBsnhSKjx3vo7jS,"""The Maids""",19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,performing-arts,16,33,"[-122.356271, 47.690848]"
o5TN9R9X3GA5S3qSnK,Viet-Cajun New Years Eve 8-course Dinner,1/01/2020 0:00,1/01/2020 0:00,America/Los_Angeles,community,16,30,"[-122.31506, 47.605999]"
o6hXitRKQvffQPzhsT,Hannah Wicklund,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,concerts,36,46,"[-122.319732, 47.613925]"
o7VWmzRJxcFmr99XQL,The Salute Sessions,19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
o8c7CoTEbpEF4kDW7X,Tower Sessions,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,concerts,16,27,"[-122.337405, 47.61879]"
o8maGuP9gq9RgNTP4S,Kaleidoscope Play & Learn,17/12/2019 0:00,17/12/2019 0:00,America/Los_Angeles,community,17,37,"[-122.270538, 47.521357]"
o8usyRmSZJQeGhDcWj,THE TOTALLY 90s SING ALONG ENCORE,22/11/2019 0:00,22/11/2019 0:00,America/Los_Angeles,concerts,16,31,"[-122.305104, 47.613285]"
o9rChASqYmHv5BJw3S,The Space Lady,15/01/2020 0:00,15/01/2020 0:00,America/Los_Angeles,concerts,34,50,"[-122.36539, 47.661338]"
o9WQgHDXjcB5q4zWKU,Philip Bailey,10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,concerts,41,51,"[-122.33934, 47.614743]"
o9yojjw4JAE63dXVX2,"Winter Musical: ""Tick, Tick...BOOM!""",26/01/2020 0:00,27/01/2020 0:00,America/Los_Angeles,performing-arts,16,43,"[-122.646393, 47.737124]"
oA5tSMrnjGHNxHxTUD,Latin Night,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,concerts,42,61,"[-122.472691, 47.25554]"
oArgSST7Aqzb8Uj3VM,The Moondoggies and Widower,14/12/2019 0:00,14/12/2019 0:00,America/Los_Angeles,concerts,42,60,"[-122.382645, 47.66577]"
oavTuh4eWbrbrJs8yu,Rosencrantz & Guildenstern Are Dead,11/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,performing-arts,31,63,"[-122.509488, 47.66501]"
oAw5zBvQptRPCT4kxT,Magic of Movement,22/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,community,40,50,"[-122.319949, 47.615144]"
oaWBChQ9tDUUwmkEsw,Spanish Sunday Sippers,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,community,17,34,"[-122.289644, 47.612488]"
obczgXn2qFjAcZJQCX,Feelin' Alright-Joe Cocker Tributer with Janis Liv,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,concerts,48,69,"[-122.208177, 47.978749]"
oBLfFpARzC3bLTNvLz,KINETTA,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
oBxU9CTJeLgjTXJRuj,"Robin Hood, A Holiday Panto",8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.374812, 47.328395]"
oBZSUNdU4pKXpF7cg8,Forest Ray with Big Iron,27/01/2020 0:00,27/01/2020 0:00,America/Los_Angeles,concerts,38,54,"[-122.351738, 47.651491]"
oc3GHyn8os7D54rHbE,Haute Sauce,9/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
oCJq3xhJixpYsVpfaR,Vintage Trouble with Hollis Brown,10/12/2019 0:00,10/12/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
ocv66uTWAWEJgtjqcP,"smARTfilms: Five Decades of Outrageous Comedies - ""Galaxy Quest""",4/12/2019 0:00,4/12/2019 0:00,America/Los_Angeles,performing-arts,16,43,"[-122.514502, 47.625138]"
oDhonegz8ndnXcRxbS,Getting to the PSGS Genealogy Center Presented by Sharon Hornback,22/01/2020 0:00,22/01/2020 0:00,America/Los_Angeles,community,17,41,"[-122.624949, 47.595112]"
oDiYfpmTAooXP8wWYP,Open Mic Night,3/12/2019 0:00,3/12/2019 0:00,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
odpiCm3SGdzFzw2Pq3,Dalton Boutique's Pop Up at Tinte Cellars,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,community,17,43,"[-122.141979, 47.731529]"
oE5uHceT2SBJ59fX7M,SOUNDS OF THE SOUND 3,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,concerts,16,41,"[-122.203586, 47.576936]"
oe7etqE6KWNdoqSw7J,THE LITTLE MERMAID,27/01/2020 0:00,27/01/2020 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
oE9PWMFKyk4t4VuoQk,Baby & Me Storytime Featuring Big Bird (Sesame Street Friends),24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,community,17,40,"[-122.269862, 47.822008]"
oecgqncQ7LViaSiTwp,"""The Tempest"" by William Shakespeare",28/01/2020 0:00,28/01/2020 0:00,America/Los_Angeles,community,22,53,"[-122.502241, 47.7992]"
oeHYFD6K4pJafevnoY,Secret Session #2,13/01/2020 0:00,13/01/2020 0:00,America/Los_Angeles,concerts,16,39,"[-122.313788, 47.756248]"
oEwpvDUth8TqPoZ3NL,KCS 2019-20 Season Subscription,8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,concerts,16,40,"[-122.251673, 47.730085]"
of7XPEtthVmtZdpKnn,Seattle Job Fair - Sales & Management,23/01/2020 0:00,23/01/2020 0:00,America/Los_Angeles,expos,17,34,"[-122.189861, 47.610876]"
ofb4YCXHcYTWguBjWN,Gram Parsons Tribute,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,concerts,42,60,"[-122.382645, 47.66577]"
ofbqWjgx73pzbmsEkz,Moonlight Beach Walks- at Seahurst Park with ESC,22/01/2020 0:00,22/01/2020 0:00,America/Los_Angeles,community,16,38,"[-122.360762, 47.481504]"
ofiJgMkFGkrkudJo6Z,San Francisco Dons Womens Basketball at Washington Huskies Womens Basketball,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,sports,61,69,"[-122.302138, 47.652075]"
oFTvkw5PRcth8xaT4Z,Trevor Noah: Loud & Clear Tour,14/12/2019 0:00,14/12/2019 0:00,America/Los_Angeles,performing-arts,76,98,"[-122.426044, 47.237287]"
og6PoqA8wHskj8WFkq,"shxde, LXRY, Stonemist, and 3 others",6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,concerts,34,50,"[-122.36539, 47.661338]"
oG76zQeDS7agmpJahy,Ings and Tomo Nakayama,24/01/2020 0:00,24/01/2020 0:00,America/Los_Angeles,concerts,37,53,"[-122.349682, 47.659189]"
oG7zvg7gWWLJ7Hai8e,The Nativity Ballet,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,performing-arts,16,40,"[-122.502629, 47.189345]"
oGRSRNykxEovJsprdE,Storytime and Activities Featuring Construction Site on Christmas Night,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,community,17,40,"[-122.269862, 47.822008]"
oHmg2FkmQmpXzQxdst,Slow Boat Tavern presents TAMPOPO,22/01/2020 0:00,22/01/2020 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
oiHfD988PVfwbMgFqj,Five Letter Word,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,concerts,24,34,"[-122.31962, 47.613938]"
ojexvucqr8W5KgaeA2,"Excluded, Inside the Lines",3/01/2020 0:00,4/01/2020 0:00,America/Los_Angeles,community,17,32,"[-122.322813, 47.598225]"
oJH26cY2RVeG2WgmQB,THE BATTLE OF ALGIERS,9/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ojPmbeAbrQB5eV6aaF,Life Wide Angle/Close Up,29/01/2020 0:00,30/01/2020 0:00,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
oJQaZSVDMRtDF5bRvH,Joyful! Noise Presents... On Our Way Home,10/12/2019 0:00,10/12/2019 0:00,America/Los_Angeles,community,16,27,"[-122.321794, 47.612198]"
ojrjuPSam9rxeJGVfB,Baby Story Time,15/01/2020 0:00,15/01/2020 0:00,America/Los_Angeles,community,17,36,"[-122.375853, 47.548025]"
oJWpcotDRyQ6ovDZp2,Aladdin Jr.,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,community,16,36,"[-122.287994, 47.560395]"
oJXHgheKVqnEjvwTCB,Common Holly,17/12/2019 0:00,17/12/2019 0:00,America/Los_Angeles,concerts,36,46,"[-122.319732, 47.613925]"
oKguqqjT6iweipuEb2,Seattle Data Analytics Lunch and Learn,7/11/2019 0:00,7/11/2019 0:00,America/Los_Angeles,community,11,23,"[-122.337424, 47.623017]"
oKk8qhN56cQUUotq2m,SANTA SANGRE,18/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
oKvutMyte6aUbEHZhh,Strung Out with The Casualties,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,concerts,48,59,"[-122.329373, 47.618633]"
oL76ryHzG9apJtiznd,Wreath Making + Wine Tasting in Woodinville!,24/11/2019 0:00,25/11/2019 0:00,America/Los_Angeles,community,11,37,"[-122.148399, 47.766372]"
oLiqVFxvoMDBp4AjTk,"Dawn Ray'd, Ragana, Impulse Noise, and Bad Sister",12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,concerts,43,54,"[-122.320656, 47.620291]"
om3jVp656wYiddnKXS,"Excluded, Inside the Lines",31/01/2020 0:00,1/02/2020 0:00,America/Los_Angeles,community,17,32,"[-122.322813, 47.598225]"
oMCUSscypf4UmPuJiV,"Mangy, Kids on Fire, Thrash Armstrong, and BUGSpunk",31/12/2019 0:00,31/12/2019 0:00,America/Los_Angeles,concerts,24,36,"[-122.313182, 47.66806]"
omCYPAoo6TRJDagRhB,"Endorphins Lost, Whoresnation, Generation Decline, and City Of Industry",4/11/2019 0:00,4/11/2019 0:00,America/Los_Angeles,concerts,34,50,"[-122.36539, 47.661338]"
omv9hTt89RJJLKvwve,Educator Appreciation Days,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,community,17,40,"[-122.15684, 47.75786]"
omWtL42sWvzEsePexG,Beauty & the Beast,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,performing-arts,16,40,"[-122.19703, 47.480685]"
oN5WxvQsVCRerAkvXc,In With the New,23/01/2020 0:00,24/01/2020 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.37826, 47.811086]"
oNCt9GR2HNEWHiNUSB,Talk Time English Conversation Class,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,community,17,35,"[-122.311368, 47.577981]"
oNQMGMzxMKCfedmz34,Jay Park,2/12/2019 0:00,2/12/2019 0:00,America/Los_Angeles,concerts,54,71,"[-122.333692, 47.587935]"
