id,title,start,end,timezone,category,rank,local_rank,location
LY9FCL2kGHFPMQwPd5,Eric Haines,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.287857, 47.577884]"
hHBXEMPye8KkFg972G,Life Wide Angle/Close Up,18/01/2020,19/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
7ohbFdDu2k8sBXdD5D,JAMES HANCOCK III,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
TxDPpbTeSVyGeTPEvn,Haunted Light: LIFEFORCE,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
pMPvY5Hdixx3MmZfy8,The Wave,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
nRukUjRSSYZ8ApcuVN,Fiddler On The Roof,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
mJSrkh8Efhmn5PCe8g,JAMES HANCOCK III,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
TWzHYFyEGMQEWd2v5f,Comedian Troy Walker,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
yfWQ4DvCDtGKmn6MD8,Showing Out: Contemporary Black Choreographers (Part 2),18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
mzSmtwbqt6dyVmPTP5,KIND HEARTS AND CORONETS,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
zfRT5UVbaMiX9Wwqrd,KIND HEARTS AND CORONETS,19/01/2020,20/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
gRFcQ2n6eV3wf5yn4a,The Wave,19/01/2020,20/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
mwbmHR6EThq8eXP2ch,Eugene Onegin,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,21,33,"[-122.349735, 47.623913]"
hEUbjAjFz9xj7T6tNw,Fiddler On The Roof,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
2zLXmFSFKYsN63jR9q,Anime Sunrise: MACROSS - DO YOU REMEMBER LOVE?,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
zEQzwqrjewr2qm3Q9b,Unsettling Femininity: Selections from the Frye Art Museum Collection,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
WGVHhZ4RoJG3kp8yPy,Life Wide Angle/Close Up,19/01/2020,20/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
wc936xNKG28q5oYzGf,JAMES HANCOCK III,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
xggPiQtwqTJjzFqXfo,ZU: WARRIORS FROM THE MAGIC MOUNTAIN,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
naQu6QzKnXSiejbF46,The Wave,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
hNBffgib6Ec68mGsrC,Mystery Science Theater 3000 Live,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,38,49,"[-122.341283, 47.611715]"
sVFrBjX45znX48Qrn3,JAMES HANCOCK III,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
wx4gi6qGak8QhRQsXp,Fiddler On The Roof,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
SaH6njCxZxkqwLqyQx,Eugene Onegin,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
BNdJfpTvhTJz9e6fXb,The 2019 DanceCrush Celebration,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
uSbD6mjAXJRQpJYmXy,Showing Out: Contemporary Black Choreographers (Part 2),19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
PCtiMboN2YaFydCmPy,DEATH RACE 2000 with Kelly Sue DeConnick and Matt Fraction,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
CMPp7ZWvaViR3o6CeE,THE LITTLE MERMAID,19/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
AADwCMzHyoEcdN2PEk,Life Wide Angle/Close Up,20/01/2020,21/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
WY25hSi4iawSAqRc2K,"Fresh Perspectives 2020, Part 1",20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
ZKWijN2dStamjxMfZe,JAMES HANCOCK III,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
2dvgfapsagCaghwU8g,REPARATIONS,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
vWu9tsF2ZxtZVvjaHG,PROPERTY IS NO LONGER A THEFT,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
zT4mXSaTW3xUX7CBGo,Fiddler On The Roof,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
qGKHn4Wygic3ekTwzU,THE LITTLE MERMAID,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
oNwgqUq7jszn2aHNSr,Resident Artist Open House: Jenna Eady,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,21,42,"[-122.328076, 47.544863]"
rukjT6zb8UtGxDZhVw,Tea Dance,20/01/2020,20/01/2020,America/Los_Angeles,performing-arts,11,32,"[-122.31833, 47.55038]"
PLiydbPN7Uz3RCX5gp,Unsettling Femininity: Selections from the Frye Art Museum Collection,21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
LJE9579BTeRyX6Dqpb,Life Wide Angle/Close Up,21/01/2020,22/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
5LSqeTkFwGxw9vJ3Zy,"Fresh Perspectives 2020, Part 1",21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
qrkWcTtpiWWfhKe3j9,THE LITTLE MERMAID,21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ZC6EQGtdYGTcHMsRaW,The Guilty Feminist,21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,40,51,"[-122.314037, 47.66119]"
2i3h6WAPZyXLqi3hWg,Open Mic Night (21+ Event),21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
u9dUsDz9G7ffYprDzb,2020 VISION,21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,16,28,"[-122.313907, 47.614394]"
xFq4oLVkNw9VakuC2E,KIND HEARTS AND CORONETS,21/01/2020,21/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ELYEDVa6UWcEVUZdmF,Donald Byrd: The America That Is To Be,22/01/2020,22/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
Jrx8mkijk9dmkizvjm,Life Wide Angle/Close Up,22/01/2020,23/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
fqkXE9FV4fqaAtFEoM,"Fresh Perspectives 2020, Part 1",22/01/2020,22/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
dChg2jc4LKsSWsfoah,KIND HEARTS AND CORONETS,22/01/2020,22/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
PHwDTUcW8DgFyuwDvM,Call Backs (21+ Event),22/01/2020,22/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
UjiwKx4ZW4maginbXe,Botanical Watercolor,22/01/2020,22/01/2020,America/Los_Angeles,performing-arts,11,26,"[-122.290255, 47.657628]"
oHmg2FkmQmpXzQxdst,Slow Boat Tavern presents TAMPOPO,22/01/2020,22/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
kda75uPcSkunjdY8an,Unsettling Femininity: Selections from the Frye Art Museum Collection,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
vS5CHWs79fwvZ6JWAU,Life Wide Angle/Close Up,23/01/2020,24/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
JvWArtA9QTtpcf2YmM,"Fresh Perspectives 2020, Part 1",23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
zmMrraviGoCd8LJMdC,The Wave,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
9todTsxZ2ePfjPt27G,THE LITTLE MERMAID,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
jpTYQEfUwsLguDqyeN,Comedy Open Mic,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
5c8opTSQg3Qb3RXkkY,SEATTLE'S BEST,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
wqAiSuiVUxXS4MLGKS,Midge Ure,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,21,31,"[-122.33697, 47.608084]"
9Spn8Vjo8BQUBuvUci,Eugene Onegin,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,21,33,"[-122.349735, 47.623913]"
FXWxR8piKbZsZqRozP,MOVIECAT: MOVIE TRIVIA NIGHT,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
wiEZy58k9CzY9zBwzW,KIND HEARTS AND CORONETS,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
DDsfgnQi2XkX8YLrqe,Laugh Rehab Comedy Show,23/01/2020,23/01/2020,America/Los_Angeles,performing-arts,21,40,"[-122.287994, 47.560395]"
3Z6WvfScHzSHuiZvZs,Donald Byrd: The America That Is To Be,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
ZDNxx3PMPmj2eswXHz,Life Wide Angle/Close Up,24/01/2020,25/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
JgLnAmzZuC7QvnRiYC,"Fresh Perspectives 2020, Part 1",24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
7hrDYxkdy7zVbVsrbs,KIND HEARTS AND CORONETS,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
RJtVUUc5cYMKp3W9De,Marmalade: Seattle's Longest Running Legendary Funk & Improv Night,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,36,53,"[-122.351738, 47.651491]"
czSeDbNTbEbdzSw7if,"Comedian Emmett Montgomery with Kate Rubins, Silas Lindenstein and Chase Murphy",24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
NLj98bkBspDQcRfmzb,NANCY NORTON,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
ST9tXQ6uvmq6TJRsst,"""Socially Inept"": Tech Roast Show",24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,36,53,"[-122.365253, 47.659067]"
LrMdxak6jBpTefYaAz,Jokes Inside: A Comedy Show Benefitting the EEU,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,34,54,"[-122.284342, 47.556917]"
5AKKNYBYZMXmFmX6Fs,Midori with Jean-Yves Thibaudet,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,47,57,"[-122.310569, 47.655709]"
E2b58tnavbNDmYRCb6,REPARATIONS,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
p7RAoS8jfEDhyWf8wD,Our Country's Good,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
MExoEnGPpacWd693yE,Have A Slice - Improv Comedy Hosted by IMNDC,24/01/2020,24/01/2020,America/Los_Angeles,performing-arts,28,39,"[-122.346238, 47.614653]"
SQkJ8MLP9er3yuNEw2,CHINESE PORTRAIT,25/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
H8PS4jLqR9qNpncS5Z,THE MUPPET MOVIE,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
Q6ntfRUu75pX4Xevmb,Donald Byrd: The America That Is To Be,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
ZcQEK36AfuEeftNv76,SCMS â€™20 WINTER FESTIVAL Family Concert â€“ The Snow Queen,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,39,50,"[-122.33697, 47.608084]"
qf5PHMxC23WQ7bGCqP,Life Wide Angle/Close Up,25/01/2020,26/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
46jX9ikW3MNKJTHQQ8,NANCY NORTON,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
CyP9ec6HjGSiVM3UyN,"""Bohemia""",25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,37,47,"[-122.337458, 47.608702]"
8ingKk8eKkVai9tnS5,Haunted Light: XTRO,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
XQLXakvVtFFdRf59nc,NANCY NORTON,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
JtGf9n33upTxsrjvmp,Our Country's Good,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
ncurCN6dw7BtvncRfN,REPARATIONS,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
d5cZcNpQfxcXJsp32T,Eugene Onegin,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
PLtmvoBGfupbjWsqTr,CHINESE PORTRAIT,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
WQF9X2nyZq89T4R6fo,Kathleen Madigan,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,40,51,"[-122.344284, 47.61359]"
9h6rcuptCagkR5ZVz4,THE MUPPET MOVIE,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
xDRNkCM2idaHoEzD3K,Keep It Surreal SoirÃ©e 2020,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
Gqe7XJPtHib5AuesgY,THE MUPPET MOVIE,25/01/2020,25/01/2020,America/Los_Angeles,performing-arts,24,39,"[-122.305104, 47.613285]"
irPgonEXqzUqXEa5Fs,Seattle Times Book Club presents REMAINS OF THE DAY,26/01/2020,27/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
quGdTmGVZNPUUqPkyu,THE MUPPET MOVIE,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
BBS2jPgS9rdZNKwMCA,Anime Sunrise: PATLABOR 2 THE MOVIE,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Js324KGkCFFosvxPzA,Donald Byrd: The America That Is To Be,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
47V4qDCyMWjXuGRZrA,Life Wide Angle/Close Up,26/01/2020,27/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
S5y3EDEzQjVHobzKys,Audition for the February edition of 12 Minutes Max,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,17,38,"[-122.328076, 47.544863]"
D84gbDvmqEHbwMNaqj,NANCY NORTON,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
6VEf4nbqSVTNBXYFe5,A CHINESE GHOST STORY,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
kHZ5zq5XnvZ3XwxiML,Bill Maher,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,51,62,"[-122.331342, 47.613257]"
ywmonqajag26DB3xVX,NANCY NORTON,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
8kSexrFzADyX5tyUGh,Eugene Onegin,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,21,33,"[-122.349735, 47.623913]"
QugKniQ3zBNYbmPmA7,REPARATIONS,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
GKH5naMyFwvAhRXK6x,Our Country's Good,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
DJhNdeN4Ar5NGjmknG,THE MUPPET MOVIE,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,24,39,"[-122.305104, 47.613285]"
tmMn7gFaarxQQLtdfj,Kathleen Madigan,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,49,59,"[-122.341283, 47.611715]"
SBRRMmui63iGmm438s,Keep It Surreal SoirÃ©e 2020,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
qWhZLsv7abyMrLnK2U,FANTASTIC PLANET,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
bXMKTSEYdnyszKpnsA,DOG DAY AFTERNOON,26/01/2020,26/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
2JgMzBsujBXaHYnnks,Life Wide Angle/Close Up,27/01/2020,28/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
VuNH3e7ZTS2RVaYx3A,"Fresh Perspectives 2020, Part 1",27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
w68jQxQfm7JAWnbHKA,NANCY NORTON,27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
hAmLGX47XSdupnXxMt,CHINESE PORTRAIT,27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
5BnzNSLifrWNLt3MEL,REPARATIONS,27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
S7Pkq4Q6M23BQSgtx5,THE MUPPET MOVIE,27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,24,39,"[-122.305104, 47.613285]"
KMdRg54oSC8EecjHCn,Thee Phantom & The Illharmonic Orchestra: Hip-Hop Orchestra in Seattle,27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.33697, 47.608084]"
oe7etqE6KWNdoqSw7J,THE LITTLE MERMAID,27/01/2020,27/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
njszQh7pZGKqhkttkQ,Unsettling Femininity: Selections from the Frye Art Museum Collection,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
tZ8YqBNgJ7wLcYRz8f,Life Wide Angle/Close Up,28/01/2020,29/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
AibHvzCjaDqAK5mPCV,"Fresh Perspectives 2020, Part 1",28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
3qHouyD4KP3RptfwRZ,FANTASTIC PLANET,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
j7sXsePR4Z5rKpyCXS,Open Mic Night,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
5icafnMwdhzqNVyLs5,National Geographic Live,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,40,51,"[-122.344284, 47.61359]"
uR5L4Z9dLEgQGx2t8N,Decisive Engagement: Thoughts And Words With Jocko Willink,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,49,59,"[-122.341283, 47.611715]"
NBwPZ7Dyy7FWtrpQog,THE MUPPET MOVIE,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
ChyLQa5JA8K3cE5ZfL,DOG DAY AFTERNOON,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
SixEGyjy8wiYjo5asd,THE MUPPET MOVIE,28/01/2020,28/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
xmTvs3vQKzDwSzW7RS,Unsettling Femininity: Selections from the Frye Art Museum Collection,29/01/2020,29/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
ojPmbeAbrQB5eV6aaF,Life Wide Angle/Close Up,29/01/2020,30/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
aEWHxZSyMbthXSW95T,"Fresh Perspectives 2020, Part 1",29/01/2020,29/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
5SEBuNoTG3eiptT3X5,FANTASTIC PLANET,29/01/2020,29/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
h8A8MZLqdGc33FVsKz,"Drama Tops, this is for you",29/01/2020,29/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.314592, 47.602849]"
u6Pa4f4ADSjDh8QFpT,THE MUPPET MOVIE,29/01/2020,29/01/2020,America/Los_Angeles,performing-arts,24,39,"[-122.305104, 47.613285]"
mbKEGhX9mFmtCARwm7,The Suspense Is Killing Us presents BLOW OUT,29/01/2020,29/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
vDxKNEUDE2n8NN4Uej,Unsettling Femininity: Selections from the Frye Art Museum Collection,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
KwFTDEmPGvhiom5Yji,Life Wide Angle/Close Up,30/01/2020,31/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
vafnyg7s3Gh4hbhSSu,"Fresh Perspectives 2020, Part 1",30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
H3Bik5bgQ9KeiiiU8j,DOG DAY AFTERNOON,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
X4DuT7LvubfjuFLoCu,Comedy Open Mic,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
ZkyEHTfm2C8qLAoHGt,SEATTLE'S BEST,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
pWQqNxh8hcZabWQL6Q,"Drama Tops, this is for you",30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.314592, 47.602849]"
rxUqgdSHQg9L6vSEPT,Freehold Theatre Presents Directing for the Camera for Directors & Actors,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,11,26,"[-122.325265, 47.597793]"
Ej8T5aCD5EqJTgJMJp,THE DRIVER,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
9odsoRXJm6PmKqBjMB,Natural History Illustration: Colored Pencil Focus,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,11,26,"[-122.290255, 47.657628]"
VegBdnpTZg5hW5M77x,Film Directing Class for Actors and Directors,30/01/2020,30/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.325265, 47.597793]"
CpzJnQjRajdGcUcpP8,Unsettling Femininity: Selections from the Frye Art Museum Collection,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
nj5dQ8vHDCqnj8pLaF,Life Wide Angle/Close Up,31/01/2020,1/02/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
p6cTTvZo2JhZbBFcq3,"Fresh Perspectives 2020, Part 1",31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.329494, 47.604982]"
Ns3z6CgkBZApsbwREv,THE DRIVER,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
3Nf3E7zCEHW7Pzo9Z4,Marmalade: Seattle's Longest Running Legendary Funk & Improv Night,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,36,53,"[-122.351738, 47.651491]"
6sZJngvxweLEoqq3m3,Wild Card Improv Comedy,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.339924, 47.608421]"
NMNKPd7j2maJFNx24W,Brian Brooks Moving Company,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,47,57,"[-122.310569, 47.655709]"
da4Sm9XoTHmMzAxnAn,Model Minority: an asian womxn comedy show,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,40,60,"[-122.284474, 47.557318]"
56XuV3exTHZD3JKvmV,GEOFFREY ASMUS,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
86rmZfWvotPJ2ppW7a,REPARATIONS,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
P9qsans7j3uYLtJggQ,Mamma Mia!,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,40,51,"[-122.344284, 47.61359]"
9uhEd2P7wsXVXwDPPW,"""The Rivals""",31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.350933, 47.621601]"
RU8evZBwWBKMmGhRm7,Our Country's Good,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
49ZfrJ4UP9gAVk49dP,"Drama Tops, this is for you",31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.314592, 47.602849]"
PXxpzXfAWEtQ3eC5CM,SONG TO THE SIREN: THE BEACON GUIDE TO 4AD,31/01/2020,31/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
emq3n8QGQpUzkqrGkc,Comedian Dusty Slay,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
KpfRcv9PKpfqJUQNy5,GEOFFREY ASMUS,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
eNJhJWLWVzD5dS9og4,Haunted Light: THE DEADLY SPAWN,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ENRNZcEQTCqWLLcNv5,Audience Unexpected: Your Life Improvised,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,16,27,"[-122.339924, 47.608421]"
